Time,Temperature °C
09:55:57,30.19
09:55:58,30.25
09:55:58,30.31
09:55:59,30.37
09:56:00,30.44
09:56:01,30.44
09:56:02,30.5
09:56:02,30.56
09:56:03,30.62
09:56:04,30.69
09:56:05,30.75
09:56:06,30.81
09:56:06,30.81
09:56:07,30.87
09:56:08,30.94
09:56:09,30.94
09:56:09,31.0
09:56:10,31.06
09:56:11,31.12
09:56:12,31.19
09:56:13,31.25
09:56:13,31.31
09:56:14,31.37
09:56:15,31.44
09:56:16,31.5
09:56:16,31.56
09:56:17,31.62
09:56:18,31.69
09:56:19,31.75
09:56:20,31.81
09:56:20,31.87
09:56:21,31.87
09:56:22,31.94
09:56:23,32.0
09:56:24,32.06
09:56:24,32.13
09:56:25,32.19
09:56:26,32.25
09:56:27,32.31
09:56:27,32.31
09:56:28,32.38
09:56:29,32.44
09:56:30,32.5
09:56:31,32.56
09:56:31,32.63
09:56:32,32.69
09:56:33,32.75
09:56:34,32.81
09:56:34,32.81
09:56:35,32.88
09:56:36,32.94
09:56:37,33.0
09:56:38,33.06
09:56:38,33.13
09:56:39,33.19
09:56:40,33.25
09:56:41,33.31
09:56:42,33.31
09:56:42,33.38
09:56:43,33.44
09:56:44,33.5
09:56:45,33.56
09:56:45,33.63
09:56:46,33.69
09:56:47,33.69
09:56:48,33.75
09:56:49,33.81
09:56:49,33.88
09:56:50,33.94
09:56:51,34.0
09:56:52,34.06
09:56:52,34.13
09:56:53,34.13
09:56:54,34.19
09:56:55,34.25
09:56:56,34.31
09:56:56,34.38
09:56:57,34.44
09:56:58,34.5
09:56:59,34.56
09:57:00,34.56
09:57:00,34.63
09:57:01,34.69
09:57:02,34.75
09:57:03,34.81
09:57:03,34.88
09:57:04,34.94
09:57:05,34.94
09:57:06,35.0
09:57:07,35.06
09:57:07,35.13
09:57:08,35.19
09:57:09,35.25
09:57:10,35.31
09:57:10,35.38
09:57:11,35.38
09:57:12,35.44
09:57:13,35.5
09:57:14,35.56
09:57:14,35.63
09:57:15,35.69
09:57:16,35.75
09:57:17,35.81
09:57:18,35.81
09:57:18,35.88
09:57:19,35.94
09:57:20,36.0
09:57:21,36.06
09:57:21,36.06
09:57:22,36.13
09:57:23,36.19
09:57:24,36.25
09:57:25,36.31
09:57:25,36.38
09:57:26,36.38
09:57:27,36.44
09:57:28,36.5
09:57:28,36.56
09:57:29,36.63
09:57:30,36.69
09:57:31,36.75
09:57:32,36.75
09:57:32,36.81
09:57:33,36.88
09:57:34,36.94
09:57:35,37.0
09:57:36,37.0
09:57:36,37.06
09:57:37,37.13
09:57:38,37.19
09:57:39,37.25
09:57:39,37.25
09:57:40,37.31
09:57:41,37.38
09:57:42,37.44
09:57:43,37.5
09:57:43,37.56
09:57:44,37.56
09:57:45,37.63
09:57:46,37.69
09:57:46,37.75
09:57:47,37.81
09:57:48,37.81
09:57:49,37.88
09:57:50,37.94
09:57:50,38.0
09:57:51,38.06
09:57:52,38.13
09:57:53,38.13
09:57:54,38.19
09:57:54,38.25
09:57:55,38.31
09:57:56,38.38
09:57:57,38.44
09:57:57,38.44
09:57:58,38.5
09:57:59,38.56
09:58:00,38.63
09:58:01,38.69
09:58:01,38.69
09:58:02,38.75
09:58:03,38.81
09:58:04,38.88
09:58:04,38.94
09:58:05,38.94
09:58:06,39.0
09:58:07,39.06
09:58:08,39.13
09:58:08,39.13
09:58:09,39.19
09:58:10,39.25
09:58:11,39.31
09:58:12,39.38
09:58:12,39.38
09:58:13,39.44
09:58:14,39.44
09:58:15,39.5
09:58:15,39.56
09:58:16,39.56
09:58:17,39.63
09:58:18,39.63
09:58:19,39.69
09:58:19,39.75
09:58:20,39.75
09:58:21,39.81
09:58:22,39.88
09:58:22,39.94
09:58:23,39.94
09:58:24,40.0
09:58:25,40.06
09:58:26,40.13
09:58:26,40.13
09:58:27,40.19
09:58:28,40.25
09:58:29,40.25
09:58:30,40.31
09:58:30,40.38
09:58:31,40.44
09:58:32,40.44
09:58:33,40.5
09:58:33,40.56
09:58:34,40.63
09:58:35,40.63
09:58:36,40.69
09:58:37,40.75
09:58:37,40.81
09:58:38,40.81
09:58:39,40.88
09:58:40,40.94
09:58:40,41.0
09:58:41,41.0
09:58:42,41.06
09:58:43,41.13
09:58:44,41.19
09:58:44,41.19
09:58:45,41.25
09:58:46,41.31
09:58:47,41.38
09:58:48,41.38
09:58:48,41.44
09:58:49,41.5
09:58:50,41.5
09:58:51,41.56
09:58:51,41.63
09:58:52,41.63
09:58:53,41.69
09:58:54,41.75
09:58:55,41.81
09:58:55,41.81
09:58:56,41.88
09:58:57,41.94
09:58:58,42.0
09:58:59,42.06
09:58:59,42.06
09:59:00,42.13
09:59:01,42.19
09:59:02,42.19
09:59:02,42.25
09:59:03,42.31
09:59:04,42.38
09:59:05,42.38
09:59:06,42.44
09:59:06,42.5
09:59:07,42.5
09:59:08,42.56
09:59:09,42.63
09:59:09,42.69
09:59:10,42.69
09:59:11,42.75
09:59:12,42.81
09:59:13,42.81
09:59:13,42.88
09:59:14,42.94
09:59:15,43.0
09:59:16,43.0
09:59:17,43.06
09:59:17,43.13
09:59:18,43.19
09:59:19,43.25
09:59:20,43.25
09:59:20,43.31
09:59:21,43.38
09:59:22,43.38
09:59:23,43.44
09:59:24,43.5
09:59:24,43.56
09:59:25,43.63
09:59:26,43.63
09:59:27,43.69
09:59:27,43.75
09:59:28,43.81
09:59:29,43.81
09:59:30,43.88
09:59:31,43.94
09:59:31,44.0
09:59:32,44.0
09:59:33,44.06
09:59:34,44.13
09:59:35,44.19
09:59:35,44.19
09:59:36,44.25
09:59:37,44.31
09:59:38,44.38
09:59:38,44.38
09:59:39,44.44
09:59:40,44.5
09:59:41,44.5
09:59:42,44.56
09:59:42,44.63
09:59:43,44.63
09:59:44,44.69
09:59:45,44.75
09:59:45,44.75
09:59:46,44.75
09:59:47,44.81
09:59:48,44.81
09:59:49,44.81
09:59:49,44.81
09:59:50,44.81
09:59:51,44.88
09:59:52,44.88
09:59:53,44.88
09:59:53,44.88
09:59:54,44.88
09:59:55,44.88
09:59:56,44.88
09:59:56,44.88
09:59:57,44.88
09:59:58,44.88
09:59:59,44.88
10:00:00,44.88
10:00:00,44.88
10:00:01,44.88
10:00:02,44.88
10:00:03,44.88
10:00:03,44.81
10:00:04,44.81
10:00:05,44.81
10:00:06,44.81
10:00:07,44.81
10:00:07,44.81
10:00:08,44.81
10:00:09,44.81
10:00:10,44.75
10:00:11,44.75
10:00:11,44.75
10:00:12,44.75
10:00:13,44.75
10:00:14,44.75
10:00:14,44.75
10:00:15,44.75
10:00:16,44.69
10:00:17,44.69
10:00:18,44.69
10:00:18,44.69
10:00:19,44.69
10:00:20,44.69
10:00:21,44.63
10:00:21,44.63
10:00:22,44.63
10:00:23,44.63
10:00:24,44.63
10:00:25,44.63
10:00:25,44.56
10:00:26,44.56
10:00:27,44.56
10:00:28,44.56
10:00:29,44.5
10:00:29,44.5
10:00:30,44.5
10:00:31,44.5
10:00:32,44.44
10:00:32,44.44
10:00:33,44.44
10:00:34,44.44
10:00:35,44.38
10:00:36,44.38
10:00:36,44.38
10:00:37,44.38
10:00:38,44.38
10:00:39,44.31
10:00:39,44.31
10:00:40,44.31
10:00:41,44.31
10:00:42,44.31
10:00:43,44.25
10:00:43,44.25
10:00:44,44.25
10:00:45,44.25
10:00:46,44.25
10:00:47,44.25
10:00:47,44.19
10:00:48,44.19
10:00:49,44.19
10:00:50,44.19
10:00:50,44.19
10:00:51,44.13
10:00:52,44.13
10:00:53,44.13
10:00:54,44.13
10:00:54,44.13
10:00:55,44.13
10:00:56,44.13
10:00:57,44.13
10:00:57,44.06
10:00:58,44.06
10:00:59,44.06
10:01:00,44.06
10:01:01,44.06
10:01:01,44.06
10:01:02,44.06
10:01:03,44.0
10:01:04,44.0
10:01:05,44.0
10:01:05,44.0
10:01:06,44.0
10:01:07,44.0
10:01:08,44.0
10:01:08,44.0
10:01:09,43.94
10:01:10,43.94
10:01:11,43.94
10:01:12,43.94
10:01:12,43.94
10:01:13,43.94
10:01:14,43.94
10:01:15,43.94
10:01:15,43.94
10:01:16,43.94
10:01:17,43.88
10:01:18,43.88
10:01:19,43.88
10:01:19,43.88
10:01:20,43.88
10:01:21,43.88
10:01:22,43.88
10:01:23,43.88
10:01:23,43.81
10:01:24,43.81
10:01:25,43.81
10:01:26,43.81
10:01:26,43.81
10:01:27,43.81
10:01:28,43.81
10:01:29,43.81
10:01:30,43.81
10:01:30,43.81
10:01:31,43.81
10:01:32,43.75
10:01:33,43.75
10:01:33,43.75
10:01:34,43.75
10:01:35,43.75
10:01:36,43.75
10:01:37,43.75
10:01:37,43.75
10:01:38,43.75
10:01:39,43.75
10:01:40,43.69
10:01:41,43.69
10:01:41,43.69
10:01:42,43.69
10:01:43,43.69
10:01:44,43.69
10:01:44,43.69
10:01:45,43.69
10:01:46,43.69
10:01:47,43.69
10:01:48,43.69
10:01:48,43.63
10:01:49,43.63
10:01:50,43.63
10:01:51,43.63
10:01:51,43.63
10:01:52,43.63
10:01:53,43.63
10:01:54,43.63
10:01:55,43.63
10:01:55,43.63
10:01:56,43.63
10:01:57,43.63
10:01:58,43.56
10:01:59,43.56
10:01:59,43.56
10:02:00,43.56
10:02:01,43.56
10:02:02,43.56
10:02:02,43.56
10:02:03,43.56
10:02:04,43.56
10:02:05,43.56
10:02:06,43.5
10:02:06,43.56
10:02:07,43.56
10:02:08,43.56
10:02:09,43.63
10:02:09,43.63
10:02:10,43.69
10:02:11,43.69
10:02:12,43.75
10:02:13,43.75
10:02:13,43.81
10:02:14,43.81
10:02:15,43.88
10:02:16,43.94
10:02:17,44.0
10:02:17,44.0
10:02:18,44.06
10:02:19,44.13
10:02:20,44.19
10:02:20,44.19
10:02:21,44.25
10:02:22,44.31
10:02:23,44.38
10:02:24,44.44
10:02:24,44.44
10:02:25,44.5
10:02:26,44.56
10:02:27,44.63
10:02:27,44.69
10:02:28,44.69
10:02:29,44.75
10:02:30,44.81
10:02:31,44.88
10:02:31,44.94
10:02:32,45.0
10:02:33,45.06
10:02:34,45.06
10:02:35,45.13
10:02:35,45.19
10:02:36,45.25
10:02:37,45.31
10:02:38,45.38
10:02:38,45.38
10:02:39,45.44
10:02:40,45.5
10:02:41,45.56
10:02:42,45.63
10:02:42,45.69
10:02:43,45.69
10:02:44,45.75
10:02:45,45.81
10:02:45,45.88
10:02:46,45.94
10:02:47,46.0
10:02:48,46.0
10:02:49,46.06
10:02:49,46.13
10:02:50,46.19
10:02:51,46.19
10:02:52,46.25
10:02:53,46.31
10:02:53,46.38
10:02:54,46.44
10:02:55,46.5
10:02:56,46.5
10:02:56,46.56
10:02:57,46.63
10:02:58,46.69
10:02:59,46.75
10:03:00,46.75
10:03:00,46.81
10:03:01,46.88
10:03:02,46.88
10:03:03,46.94
10:03:03,47.0
10:03:04,47.06
10:03:05,47.13
10:03:06,47.19
10:03:07,47.19
10:03:07,47.25
10:03:08,47.31
10:03:09,47.38
10:03:10,47.38
10:03:11,47.44
10:03:11,47.5
10:03:12,47.56
10:03:13,47.63
10:03:14,47.63
10:03:14,47.69
10:03:15,47.75
10:03:16,47.81
10:03:17,47.81
10:03:18,47.88
10:03:18,47.94
10:03:19,47.94
10:03:20,48.0
10:03:21,48.06
10:03:21,48.13
10:03:22,48.13
10:03:23,48.19
10:03:24,48.25
10:03:25,48.31
10:03:25,48.38
10:03:26,48.38
10:03:27,48.44
10:03:28,48.5
10:03:29,48.5
10:03:29,48.56
10:03:30,48.63
10:03:31,48.69
10:03:32,48.75
10:03:32,48.75
10:03:33,48.81
10:03:34,48.88
10:03:35,48.88
10:03:36,48.94
10:03:36,49.0
10:03:37,49.06
10:03:38,49.06
10:03:39,49.13
10:03:39,49.19
10:03:40,49.19
10:03:41,49.25
10:03:42,49.31
10:03:43,49.38
10:03:43,49.38
10:03:44,49.44
10:03:45,49.5
10:03:46,49.56
10:03:47,49.56
10:03:47,49.63
10:03:48,49.69
10:03:49,49.69
10:03:50,49.75
10:03:50,49.81
10:03:51,49.88
10:03:52,49.88
10:03:53,49.88
10:03:54,49.94
10:03:54,49.94
10:03:55,49.94
10:03:56,50.0
10:03:57,50.0
10:03:57,50.0
10:03:58,50.06
10:03:59,50.06
10:04:00,50.06
10:04:01,50.06
10:04:01,50.06
10:04:02,50.06
10:04:03,50.06
10:04:04,50.06
10:04:05,50.06
10:04:05,50.06
10:04:06,50.06
10:04:07,50.06
10:04:08,50.06
10:04:08,50.06
10:04:09,50.0
10:04:10,50.0
10:04:11,50.0
10:04:12,50.0
10:04:12,50.0
10:04:13,50.0
10:04:14,50.0
10:04:15,50.0
10:04:15,50.0
10:04:16,50.0
10:04:17,50.0
10:04:18,49.94
10:04:19,49.94
10:04:19,49.94
10:04:20,49.94
10:04:21,49.94
10:04:22,49.94
10:04:23,49.94
10:04:23,49.88
10:04:24,49.88
10:04:25,49.88
10:04:26,49.88
10:04:26,49.88
10:04:27,49.88
10:04:28,49.81
10:04:29,49.81
10:04:30,49.81
10:04:30,49.81
10:04:31,49.81
10:04:32,49.81
10:04:33,49.75
10:04:33,49.75
10:04:34,49.75
10:04:35,49.75
10:04:36,49.75
10:04:37,49.75
10:04:37,49.69
10:04:38,49.69
10:04:39,49.69
10:04:40,49.69
10:04:41,49.69
10:04:41,49.63
10:04:42,49.63
10:04:43,49.63
10:04:44,49.63
10:04:44,49.63
10:04:45,49.63
10:04:46,49.63
10:04:47,49.56
10:04:48,49.56
10:04:48,49.56
10:04:49,49.56
10:04:50,49.56
10:04:51,49.5
10:04:52,49.5
10:04:52,49.5
10:04:53,49.5
10:04:54,49.5
10:04:55,49.5
10:04:55,49.5
10:04:56,49.44
10:04:57,49.44
10:04:58,49.44
10:04:59,49.44
10:04:59,49.44
10:05:00,49.44
10:05:01,49.44
10:05:02,49.38
10:05:02,49.38
10:05:03,49.38
10:05:04,49.38
10:05:05,49.38
10:05:06,49.38
10:05:06,49.31
10:05:07,49.31
10:05:08,49.31
10:05:09,49.31
10:05:10,49.31
10:05:10,49.31
10:05:11,49.31
10:05:12,49.25
10:05:13,49.25
10:05:13,49.25
10:05:14,49.25
10:05:15,49.25
10:05:16,49.25
10:05:17,49.25
10:05:17,49.19
10:05:18,49.19
10:05:19,49.19
10:05:20,49.13
10:05:20,49.13
10:05:21,49.06
10:05:22,49.06
10:05:23,49.0
10:05:24,49.0
10:05:24,48.94
10:05:25,48.88
10:05:26,48.81
10:05:27,48.75
10:05:28,48.69
10:05:28,48.63
10:05:29,48.56
10:05:30,48.5
10:05:31,48.44
10:05:31,48.38
10:05:32,48.31
10:05:33,48.25
10:05:34,48.19
10:05:35,48.06
10:05:35,48.0
10:05:36,47.94
10:05:37,47.81
10:05:38,47.75
10:05:38,47.69
10:05:39,47.56
10:05:40,47.5
10:05:41,47.44
10:05:42,47.38
10:05:42,47.25
10:05:43,47.19
10:05:44,47.13
10:05:45,47.0
10:05:46,46.88
10:05:46,46.81
10:05:47,46.69
10:05:48,46.56
10:05:49,46.44
10:05:49,46.31
10:05:50,46.25
10:05:51,46.13
10:05:52,46.06
10:05:53,46.0
10:05:53,45.88
10:05:54,45.81
10:05:55,45.75
10:05:56,45.69
10:05:56,45.63
10:05:57,45.63
10:05:58,45.56
10:05:59,45.5
10:06:00,45.44
10:06:00,45.44
10:06:01,45.38
10:06:02,45.38
10:06:03,45.31
10:06:04,45.31
10:06:04,45.25
10:06:05,45.25
10:06:06,45.25
10:06:07,45.31
10:06:07,45.31
10:06:08,45.31
10:06:09,45.31
10:06:10,45.38
10:06:11,45.38
10:06:11,45.38
10:06:12,45.44
10:06:13,45.44
10:06:14,45.5
10:06:14,45.5
10:06:15,45.56
10:06:16,45.56
10:06:17,45.63
10:06:18,45.63
10:06:18,45.69
10:06:19,45.75
10:06:20,45.75
10:06:21,45.81
10:06:22,45.88
10:06:22,45.88
10:06:23,45.94
10:06:24,46.0
10:06:25,46.0
10:06:25,46.06
10:06:26,46.13
10:06:27,46.19
10:06:28,46.19
10:06:29,46.25
10:06:29,46.31
10:06:30,46.38
10:06:31,46.38
10:06:32,46.44
10:06:32,46.5
10:06:33,46.5
10:06:34,46.56
10:06:35,46.63
10:06:36,46.63
10:06:36,46.69
10:06:37,46.75
10:06:38,46.81
10:06:39,46.81
10:06:40,46.88
10:06:40,46.94
10:06:41,47.0
10:06:42,47.0
10:06:43,47.06
10:06:43,47.13
10:06:44,47.13
10:06:45,47.19
10:06:46,47.25
10:06:47,47.31
10:06:47,47.31
10:06:48,47.38
10:06:49,47.44
10:06:50,47.5
10:06:50,47.5
10:06:51,47.56
10:06:52,47.63
10:06:53,47.63
10:06:54,47.69
10:06:54,47.75
10:06:55,47.81
10:06:56,47.81
10:06:57,47.88
10:06:58,47.94
10:06:58,47.94
10:06:59,48.0
10:07:00,48.06
10:07:01,48.06
10:07:01,48.13
10:07:02,48.19
10:07:03,48.19
10:07:04,48.25
10:07:05,48.31
10:07:05,48.31
10:07:06,48.38
10:07:07,48.44
10:07:08,48.5
10:07:08,48.5
10:07:09,48.56
10:07:10,48.63
10:07:11,48.63
10:07:12,48.69
10:07:12,48.75
10:07:13,48.75
10:07:14,48.81
10:07:15,48.88
10:07:16,48.88
10:07:16,48.94
10:07:17,49.0
10:07:18,49.0
10:07:19,49.06
10:07:19,49.13
10:07:20,49.13
10:07:21,49.19
10:07:22,49.25
10:07:23,49.25
10:07:23,49.31
10:07:24,49.38
10:07:25,49.38
10:07:26,49.44
10:07:26,49.5
10:07:27,49.5
10:07:28,49.56
10:07:29,49.63
10:07:30,49.63
10:07:30,49.69
10:07:31,49.75
10:07:32,49.75
10:07:33,49.81
10:07:34,49.81
10:07:34,49.88
10:07:35,49.88
10:07:36,49.94
10:07:37,49.94
10:07:37,50.0
10:07:38,50.06
10:07:39,50.06
10:07:40,50.13
10:07:41,50.19
10:07:41,50.19
10:07:42,50.25
10:07:43,50.31
10:07:44,50.38
10:07:44,50.38
10:07:45,50.44
10:07:46,50.5
10:07:47,50.56
10:07:48,50.63
10:07:48,50.63
10:07:49,50.69
10:07:50,50.75
10:07:51,50.81
10:07:52,50.81
10:07:52,50.88
10:07:53,50.94
10:07:54,50.94
10:07:55,51.0
10:07:55,51.06
10:07:56,51.06
10:07:57,51.13
10:07:58,51.19
10:07:59,51.19
10:07:59,51.25
10:08:00,51.31
10:08:01,51.31
10:08:02,51.38
10:08:02,51.44
10:08:03,51.44
10:08:04,51.5
10:08:05,51.56
10:08:06,51.56
10:08:06,51.63
10:08:07,51.69
10:08:08,51.69
10:08:09,51.75
10:08:10,51.81
10:08:10,51.81
10:08:11,51.88
10:08:12,51.94
10:08:13,51.94
10:08:13,51.94
10:08:14,52.0
10:08:15,52.06
10:08:16,52.06
10:08:17,52.13
10:08:17,52.19
10:08:18,52.19
10:08:19,52.25
10:08:20,52.25
10:08:20,52.31
10:08:21,52.38
10:08:22,52.38
10:08:23,52.44
10:08:24,52.5
10:08:24,52.5
10:08:25,52.56
10:08:26,52.63
10:08:27,52.63
10:08:28,52.69
10:08:28,52.69
10:08:29,52.75
10:08:30,52.75
10:08:31,52.81
10:08:31,52.88
10:08:32,52.94
10:08:33,52.94
10:08:34,53.0
10:08:35,53.0
10:08:35,53.06
10:08:36,53.06
10:08:37,53.13
10:08:38,53.19
10:08:38,53.19
10:08:39,53.25
10:08:40,53.31
10:08:41,53.31
10:08:42,53.38
10:08:42,53.38
10:08:43,53.44
10:08:44,53.5
10:08:45,53.5
10:08:46,53.56
10:08:46,53.63
10:08:47,53.63
10:08:48,53.69
10:08:49,53.69
10:08:49,53.75
10:08:50,53.75
10:08:51,53.81
10:08:52,53.88
10:08:53,53.88
10:08:53,53.94
10:08:54,53.94
10:08:55,54.0
10:08:56,54.06
10:08:56,54.06
10:08:57,54.13
10:08:58,54.19
10:08:59,54.19
10:09:00,54.25
10:09:00,54.31
10:09:01,54.31
10:09:02,54.38
10:09:03,54.38
10:09:04,54.44
10:09:04,54.5
10:09:05,54.5
10:09:06,54.56
10:09:07,54.56
10:09:07,54.63
10:09:08,54.63
10:09:09,54.69
10:09:10,54.75
10:09:11,54.75
10:09:11,54.81
10:09:12,54.81
10:09:13,54.88
10:09:14,54.94
10:09:14,54.94
10:09:15,55.0
10:09:16,55.0
10:09:17,55.06
10:09:18,55.13
10:09:18,55.13
10:09:19,55.19
10:09:20,55.25
10:09:21,55.25
10:09:22,55.31
10:09:22,55.31
10:09:23,55.38
10:09:24,55.38
