Time,Temperature °C
13:20:36,39.0
13:20:37,39.0
13:20:37,39.0
13:20:38,39.0
13:20:39,39.0
13:20:40,39.0
13:20:41,38.94
13:20:41,38.94
13:20:42,38.94
13:20:43,38.94
13:20:44,38.94
13:20:44,38.94
13:20:45,38.94
13:20:46,38.94
13:20:47,38.94
13:20:48,38.94
13:20:48,38.88
13:20:49,38.88
13:20:50,38.88
13:20:51,38.88
13:20:51,38.88
13:20:52,38.88
13:20:53,38.88
13:20:54,38.88
13:20:55,38.88
13:20:55,38.88
13:20:56,38.81
13:20:57,38.81
13:20:58,38.81
13:20:59,38.81
13:20:59,38.81
13:21:00,38.81
13:21:01,38.81
13:21:02,38.81
13:21:02,38.81
13:21:03,38.75
13:21:04,38.75
13:21:05,38.75
13:21:06,38.75
13:21:06,38.75
13:21:07,38.75
13:21:08,38.75
13:21:09,38.75
13:21:09,38.75
13:21:10,38.75
13:21:11,38.75
13:21:12,38.75
13:21:13,38.69
13:21:13,38.69
13:21:14,38.69
13:21:15,38.69
13:21:16,38.69
13:21:17,38.69
13:21:17,38.69
13:21:18,38.69
13:21:19,38.69
13:21:20,38.69
13:21:20,38.63
13:21:21,38.63
13:21:22,38.63
13:21:23,38.63
13:21:24,38.63
13:21:24,38.63
13:21:25,38.63
13:21:26,38.63
13:21:27,38.63
13:21:28,38.56
13:21:28,38.56
13:21:29,38.56
13:21:30,38.56
13:21:31,38.56
13:21:31,38.56
13:21:32,38.56
13:21:33,38.56
13:21:34,38.56
13:21:35,38.56
13:21:35,38.56
13:21:36,38.5
13:21:37,38.5
13:21:38,38.5
13:21:38,38.5
13:21:39,38.5
13:21:40,38.5
13:21:41,38.5
13:21:42,38.5
13:21:42,38.5
13:21:43,38.5
13:21:44,38.5
13:21:45,38.44
13:21:46,38.44
13:21:46,38.44
13:21:47,38.44
13:21:48,38.44
13:21:49,38.44
13:21:49,38.44
13:21:50,38.44
13:21:51,38.44
13:21:52,38.44
13:21:53,38.44
13:21:53,38.44
13:21:54,38.38
13:21:55,38.38
13:21:56,38.38
13:21:56,38.38
13:21:57,38.38
13:21:58,38.38
13:21:59,38.38
13:22:00,38.38
13:22:00,38.38
13:22:01,38.38
13:22:02,38.38
13:22:03,38.38
13:22:04,38.38
13:22:04,38.38
13:22:05,38.38
13:22:06,38.31
13:22:07,38.31
13:22:07,38.31
13:22:08,38.31
13:22:09,38.31
13:22:10,38.31
13:22:11,38.31
13:22:11,38.31
13:22:12,38.31
13:22:13,38.31
13:22:14,38.31
13:22:14,38.31
13:22:15,38.31
13:22:16,38.25
13:22:17,38.25
13:22:18,38.25
13:22:18,38.25
13:22:19,38.25
13:22:20,38.25
13:22:21,38.25
13:22:22,38.25
13:22:22,38.25
13:22:23,38.25
13:22:24,38.25
13:22:25,38.25
13:22:25,38.25
13:22:26,38.25
13:22:27,38.19
13:22:28,38.25
13:22:29,38.25
13:22:29,38.19
13:22:30,38.19
13:22:31,38.19
13:22:32,38.19
13:22:32,38.19
13:22:33,38.19
13:22:34,38.19
13:22:35,38.19
13:22:36,38.19
13:22:36,38.19
13:22:37,38.19
13:22:38,38.19
13:22:39,38.19
13:22:40,38.19
13:22:40,38.19
13:22:41,38.13
13:22:42,38.19
13:22:43,38.13
13:22:43,38.13
13:22:44,38.13
13:22:45,38.13
13:22:46,38.13
13:22:47,38.13
13:22:47,38.13
13:22:48,38.13
13:22:49,38.13
13:22:50,38.13
13:22:50,38.13
13:22:51,38.13
13:22:52,38.13
13:22:53,38.13
13:22:54,38.13
13:22:54,38.13
13:22:55,38.13
13:22:56,38.13
13:22:57,38.13
13:22:58,38.06
13:22:58,38.13
13:22:59,38.06
13:23:00,38.13
13:23:01,38.06
13:23:01,38.06
13:23:02,38.06
13:23:03,38.06
13:23:04,38.06
13:23:05,38.06
13:23:05,38.06
13:23:06,38.06
13:23:07,38.06
13:23:08,38.06
13:23:08,38.06
13:23:09,38.06
13:23:10,38.06
13:23:11,38.06
13:23:12,38.06
13:23:12,38.06
13:23:13,38.06
13:23:14,38.06
13:23:15,38.0
13:23:16,38.0
13:23:16,38.0
13:23:17,38.0
13:23:18,38.0
13:23:19,38.0
13:23:19,38.0
13:23:20,38.0
13:23:21,38.0
13:23:22,38.0
13:23:23,38.0
13:23:23,38.0
13:23:24,38.0
13:23:25,38.0
13:23:26,38.0
13:23:26,38.0
13:23:27,37.94
13:23:28,37.94
13:23:29,37.94
13:23:30,37.94
13:23:30,37.94
13:23:31,37.94
13:23:32,37.94
13:23:33,37.94
13:23:34,37.94
13:23:34,37.94
13:23:35,37.94
13:23:36,37.94
13:23:37,37.94
13:23:37,37.94
13:23:38,37.94
13:23:39,37.94
13:23:40,37.88
13:23:41,37.88
13:23:41,37.88
13:23:42,37.88
13:23:43,37.88
13:23:44,37.88
13:23:44,37.88
13:23:45,37.88
13:23:46,37.88
13:23:47,37.88
13:23:48,37.88
13:23:48,37.88
13:23:49,37.88
13:23:50,37.88
13:23:51,37.88
13:23:52,37.88
13:23:52,37.88
13:23:53,37.81
13:23:54,37.88
13:23:55,37.81
13:23:55,37.81
13:23:56,37.81
13:23:57,37.81
13:23:58,37.81
13:23:59,37.81
13:23:59,37.81
13:24:00,37.81
13:24:01,37.81
13:24:02,37.81
13:24:02,37.81
13:24:03,37.81
13:24:04,37.81
13:24:05,37.81
13:24:06,37.81
13:24:06,37.75
13:24:07,37.75
13:24:08,37.75
13:24:09,37.75
13:24:10,37.75
13:24:10,37.75
13:24:11,37.75
13:24:12,37.69
13:24:13,37.69
13:24:13,37.63
13:24:14,37.63
13:24:15,37.63
13:24:16,37.56
13:24:17,37.56
13:24:17,37.56
13:24:18,37.5
13:24:19,37.44
13:24:20,37.38
13:24:20,37.38
13:24:21,37.31
13:24:22,37.25
13:24:23,37.19
13:24:24,37.19
13:24:24,37.13
13:24:25,37.06
13:24:26,37.06
13:24:27,37.0
13:24:28,36.94
13:24:28,36.94
13:24:29,36.88
13:24:30,36.88
13:24:31,36.81
13:24:31,36.81
13:24:32,36.81
13:24:33,36.75
13:24:34,36.75
13:24:35,36.75
13:24:35,36.69
13:24:36,36.69
13:24:37,36.69
13:24:38,36.69
13:24:38,36.69
13:24:39,36.75
13:24:40,36.75
13:24:41,36.75
13:24:42,36.81
13:24:42,36.81
13:24:43,36.88
13:24:44,36.88
13:24:45,36.88
13:24:46,36.94
13:24:46,36.94
13:24:47,37.0
13:24:48,37.06
13:24:49,37.06
13:24:49,37.13
13:24:50,37.19
13:24:51,37.19
13:24:52,37.25
13:24:53,37.31
13:24:53,37.31
13:24:54,37.38
13:24:55,37.44
13:24:56,37.5
13:24:56,37.5
13:24:57,37.56
13:24:58,37.63
13:24:59,37.69
13:25:00,37.69
13:25:00,37.75
13:25:01,37.81
13:25:02,37.88
13:25:03,37.88
13:25:04,37.94
13:25:04,38.0
13:25:05,38.06
13:25:06,38.13
13:25:07,38.13
13:25:07,38.19
13:25:08,38.25
13:25:09,38.31
13:25:10,38.38
13:25:11,38.44
13:25:11,38.44
13:25:12,38.5
13:25:13,38.56
13:25:14,38.63
13:25:14,38.69
13:25:15,38.75
13:25:16,38.75
13:25:17,38.81
13:25:18,38.88
13:25:18,38.94
13:25:19,39.0
13:25:20,39.0
13:25:21,39.06
13:25:22,39.13
13:25:22,39.19
13:25:23,39.25
13:25:24,39.25
13:25:25,39.31
13:25:25,39.38
13:25:26,39.44
13:25:27,39.44
13:25:28,39.5
13:25:29,39.56
13:25:29,39.63
13:25:30,39.69
13:25:31,39.69
13:25:32,39.75
13:25:32,39.81
13:25:33,39.88
13:25:34,39.94
13:25:35,40.0
13:25:36,40.0
13:25:36,40.06
13:25:37,40.13
13:25:38,40.19
13:25:39,40.25
13:25:40,40.25
13:25:40,40.31
13:25:41,40.38
13:25:42,40.44
13:25:43,40.5
13:25:43,40.56
13:25:44,40.56
13:25:45,40.63
13:25:46,40.69
13:25:47,40.69
13:25:47,40.75
13:25:48,40.81
13:25:49,40.88
13:25:50,40.94
13:25:50,40.94
13:25:51,41.0
13:25:52,41.06
13:25:53,41.13
13:25:54,41.13
13:25:54,41.19
13:25:55,41.25
13:25:56,41.31
13:25:57,41.31
13:25:58,41.38
13:25:58,41.44
13:25:59,41.5
13:26:00,41.56
13:26:01,41.56
13:26:01,41.63
13:26:02,41.69
13:26:03,41.75
13:26:04,41.75
13:26:05,41.81
13:26:05,41.88
13:26:06,41.94
13:26:07,41.94
13:26:08,42.0
13:26:08,42.06
13:26:09,42.06
13:26:10,42.13
13:26:11,42.19
13:26:12,42.25
13:26:12,42.31
13:26:13,42.31
13:26:14,42.38
13:26:15,42.44
13:26:16,42.44
13:26:16,42.5
13:26:17,42.56
13:26:18,42.63
13:26:19,42.63
13:26:19,42.69
13:26:20,42.75
13:26:21,42.81
13:26:22,42.81
13:26:23,42.88
13:26:23,42.94
13:26:24,43.0
13:26:25,43.0
13:26:26,43.06
13:26:26,43.13
13:26:27,43.13
13:26:28,43.19
13:26:29,43.25
13:26:30,43.31
13:26:30,43.31
13:26:31,43.38
13:26:32,43.44
13:26:33,43.5
13:26:34,43.5
13:26:34,43.56
13:26:35,43.63
13:26:36,43.69
13:26:37,43.69
13:26:37,43.75
13:26:38,43.81
13:26:39,43.81
13:26:40,43.88
13:26:41,43.94
13:26:41,44.0
13:26:42,44.0
13:26:43,44.06
13:26:44,44.13
13:26:44,44.19
13:26:45,44.19
13:26:46,44.25
13:26:47,44.31
13:26:48,44.38
13:26:48,44.44
13:26:49,44.5
13:26:50,44.5
13:26:51,44.56
13:26:52,44.63
13:26:52,44.69
13:26:53,44.75
13:26:54,44.75
13:26:55,44.81
13:26:55,44.88
13:26:56,44.94
13:26:57,44.94
13:26:58,45.0
13:26:59,45.06
13:26:59,45.13
13:27:00,45.19
13:27:01,45.19
13:27:02,45.25
13:27:02,45.31
13:27:03,45.38
13:27:04,45.38
13:27:05,45.44
13:27:06,45.5
13:27:06,45.56
13:27:07,45.56
13:27:08,45.63
13:27:09,45.69
13:27:10,45.69
13:27:10,45.75
13:27:11,45.81
13:27:12,45.81
13:27:13,45.88
13:27:13,45.94
13:27:14,46.0
13:27:15,46.0
13:27:16,46.06
13:27:17,46.13
13:27:17,46.19
13:27:18,46.19
13:27:19,46.25
13:27:20,46.31
13:27:21,46.38
13:27:21,46.38
13:27:22,46.44
13:27:23,46.5
13:27:24,46.56
13:27:24,46.56
13:27:25,46.63
13:27:26,46.69
13:27:27,46.69
13:27:28,46.75
13:27:28,46.81
13:27:29,46.81
13:27:30,46.88
13:27:31,46.94
13:27:31,47.0
13:27:32,47.0
13:27:33,47.06
13:27:34,47.13
13:27:35,47.13
13:27:35,47.19
13:27:36,47.25
13:27:37,47.25
13:27:38,47.31
13:27:39,47.38
13:27:39,47.44
13:27:40,47.44
13:27:41,47.5
13:27:42,47.56
13:27:42,47.56
13:27:43,47.63
13:27:44,47.69
13:27:45,47.75
13:27:46,47.75
13:27:46,47.81
13:27:47,47.81
13:27:48,47.88
13:27:49,47.94
13:27:49,48.0
13:27:50,48.0
13:27:51,48.06
13:27:52,48.13
13:27:53,48.13
13:27:53,48.19
13:27:54,48.25
13:27:55,48.31
13:27:56,48.31
13:27:57,48.38
13:27:57,48.44
13:27:58,48.44
13:27:59,48.5
13:28:00,48.56
13:28:00,48.56
13:28:01,48.63
13:28:02,48.69
13:28:03,48.69
13:28:04,48.75
13:28:04,48.81
13:28:05,48.81
13:28:06,48.88
13:28:07,48.94
13:28:07,48.94
13:28:08,49.0
13:28:09,49.06
13:28:10,49.13
13:28:11,49.13
13:28:11,49.19
13:28:12,49.25
13:28:13,49.25
13:28:14,49.31
13:28:15,49.38
13:28:15,49.38
13:28:16,49.44
13:28:17,49.5
13:28:18,49.5
13:28:18,49.56
13:28:19,49.63
13:28:20,49.63
13:28:21,49.69
13:28:22,49.75
13:28:22,49.75
13:28:23,49.81
13:28:24,49.88
13:28:25,49.94
13:28:25,49.94
13:28:26,50.0
13:28:27,50.06
13:28:28,50.06
13:28:29,50.13
13:28:29,50.19
13:28:30,50.19
13:28:31,50.25
13:28:32,50.31
13:28:33,50.31
13:28:33,50.38
13:28:34,50.44
13:28:35,50.44
13:28:36,50.5
13:28:36,50.56
13:28:37,50.56
13:28:38,50.63
13:28:39,50.69
13:28:40,50.69
13:28:40,50.75
13:28:41,50.75
13:28:42,50.81
13:28:43,50.88
13:28:43,50.88
13:28:44,50.94
13:28:45,50.94
13:28:46,51.0
13:28:47,51.06
13:28:47,51.06
13:28:48,51.13
13:28:49,51.13
13:28:50,51.19
13:28:51,51.25
13:28:51,51.25
13:28:52,51.31
13:28:53,51.31
13:28:54,51.38
13:28:54,51.44
13:28:55,51.44
13:28:56,51.5
13:28:57,51.5
13:28:58,51.56
13:28:58,51.63
13:28:59,51.63
13:29:00,51.69
13:29:01,51.75
13:29:01,51.81
13:29:02,51.81
13:29:03,51.88
13:29:04,51.94
13:29:05,51.94
13:29:05,51.94
13:29:06,52.0
13:29:07,52.06
13:29:08,52.13
13:29:09,52.13
13:29:09,52.19
13:29:10,52.19
13:29:11,52.25
13:29:12,52.31
13:29:12,52.38
13:29:13,52.38
13:29:14,52.44
13:29:15,52.5
13:29:16,52.5
13:29:16,52.56
13:29:17,52.56
13:29:18,52.63
13:29:19,52.69
13:29:19,52.69
13:29:20,52.75
13:29:21,52.81
13:29:22,52.81
13:29:23,52.88
13:29:23,52.94
13:29:24,52.94
13:29:25,53.0
13:29:26,53.0
13:29:27,53.06
13:29:27,53.13
13:29:28,53.13
13:29:29,53.19
13:29:30,53.25
13:29:30,53.25
13:29:31,53.31
13:29:32,53.31
13:29:33,53.38
13:29:34,53.44
13:29:34,53.44
13:29:35,53.5
13:29:36,53.5
13:29:37,53.56
13:29:37,53.63
13:29:38,53.69
13:29:39,53.69
13:29:40,53.75
13:29:41,53.75
13:29:41,53.81
13:29:42,53.81
13:29:43,53.88
13:29:44,53.94
13:29:45,53.94
13:29:45,54.0
13:29:46,54.06
13:29:47,54.06
13:29:48,54.13
13:29:48,54.13
13:29:49,54.19
13:29:50,54.25
